JudgeName
HIS HONOUR JUDGE Ware
HER HONOUR JUDGE Andrade
HER HONOUR JUDGE Sierra
Her Honour Judge Sierra
Her Honour Judge Fowler
HIS HONOUR JUDGE Gibson
Her Honour Judge McCarty
His Honour Judge McCarty
His Honour Judge Lynn
Her Honour Judge Sandoval
Sandoval KC
HER HONOUR JUDGE Sandoval
HIS HONOUR JUDGE Sandoval
Norman QC
Franklin QC
Her Honour Judge Tran
HER HONOUR JUDGE Terry
Becker KC
Owen KC
HER HONOUR JUDGE Solis
Barajas QC
HIS HONOUR JUDGE Schmitt
His Honour Judge Schmitt
Her Honour Judge Enriquez
His Honour Judge Singleton
His Honour Judge Stafford
Her Honour Judge Stafford
Stafford KC
Bravo QC
Bravo KC
Campbell KC
Campbell QC
Harvey QC
HIS HONOUR JUDGE Harvey
His Honour Judge Hopkins
Hopkins QC
HER HONOUR JUDGE Hardin
Her Honour Judge Cantrell
His Honour Judge Ochoa
His Honour Judge Hubbard
Hubbard KC
HER HONOUR JUDGE Hubbard
McKee QC
HER HONOUR JUDGE McKee
Coleman QC
HER HONOUR JUDGE McConnell
Quintero QC
Huerta KC
Her Honour Judge Huerta
His Honour Judge Kelley
His Honour Judge Perry
Gallegos KC
Her Honour Judge Hebert
Ramirez QC
Ramirez KC
Buchanan KC
Her Honour Judge Lynch
Lynch QC
HIS HONOUR JUDGE Fry
HIS HONOUR JUDGE Floyd
Her Honour Judge Parra
HIS HONOUR JUDGE Parra
Cross KC
Mora QC
Ponce QC
HER HONOUR JUDGE Ponce
HIS HONOUR JUDGE Cain
HER HONOUR JUDGE Cain
Ayala KC
HIS HONOUR JUDGE Ayala
Her Honour Judge Ayala
Her Honour Judge Sherman
Sherman QC
HIS HONOUR JUDGE Hamilton
Anthony KC
His Honour Judge Crawford
HER HONOUR JUDGE Lloyd
Lloyd QC
Vargas QC
HER HONOUR JUDGE O’Neill
HER HONOUR JUDGE Griffin
His Honour Judge Griffin
Griffin QC
Meyer KC
HER HONOUR JUDGE McCarty
McCarty KC
Bentley QC
His Honour Judge Cabrera
Williamson KC
Kirby QC
His Honour Judge Kirby
HIS HONOUR JUDGE Reeves
His Honour Judge Mathews
Her Honour Judge Mathews
His Honour Judge Morse
His Honour Judge Owens
Her Honour Judge Owens
His Honour Judge Combs
Alvarez QC
Alvarez KC
Guzman KC
His Honour Judge Reynolds
HER HONOUR JUDGE Reynolds
Mathews QC
HIS HONOUR JUDGE Palacios
His Honour Judge Cunningham
Her Honour Judge Walls
Walls KC
His Honour Judge Walls
Her Honour Judge Monroe
Bennett KC
His Honour Judge Rich
Rich KC
His Honour Judge Hobbs
HER HONOUR JUDGE Davenport
HIS HONOUR JUDGE Dickerson
Dickerson KC
Her Honour Judge Crawford
Lawson KC
Lawson QC
Crawford KC
Nolan KC
HER HONOUR JUDGE Andrews
Andrews KC
HER HONOUR JUDGE Christian
Her Honour Judge Christian
His Honour Judge Le
His Honour Judge Terry
HIS HONOUR JUDGE Terry
Terry QC
HIS HONOUR JUDGE Stout
Tapia QC
His Honour Judge Tapia
Her Honour Judge Cuevas
HIS HONOUR JUDGE Cuevas
Armstrong KC
His Honour Judge Lawson
His Honour Judge Boyd
HER HONOUR JUDGE Black
Blair KC
HIS HONOUR JUDGE Blair
HER HONOUR JUDGE Harris
His Honour Judge Harris
Curry QC
Lowe KC
Swanson KC
His Honour Judge Swanson
HIS HONOUR JUDGE Dodson
HER HONOUR JUDGE Cardenas
Cardenas KC
HER HONOUR JUDGE Wright
Conway QC
Estes KC
Her Honour Judge Levy
Levy KC
His Honour Judge Morales
His Honour Judge Bridges
Todd KC
His Honour Judge Horne
Her Honour Judge Horne
HIS HONOUR JUDGE Hahn
His Honour Judge Wood
Wood KC
Her Honour Judge Valentine
Valentine KC
Valentine QC
HER HONOUR JUDGE Ali
HIS HONOUR JUDGE Ali
Montes QC
Montes KC
Molina KC
HER HONOUR JUDGE Newton
Miranda KC
Burton QC
Graham KC
HER HONOUR JUDGE Russell
Russell KC
HIS HONOUR JUDGE McMahon
Her Honour Judge Stuart
HER HONOUR JUDGE Buckley
His Honour Judge Buckley
Her Honour Judge Morales
Lloyd KC
His Honour Judge Blair
HER HONOUR JUDGE Fisher
Her Honour Judge Vega
Henderson KC
Her Honour Judge Burgess
Burgess QC
HIS HONOUR JUDGE Burgess
HER HONOUR JUDGE Wallace
Rowe QC
HIS HONOUR JUDGE Rowe
Maldonado QC
His Honour Judge Maldonado
HIS HONOUR JUDGE Porter
Harrison QC
HIS HONOUR JUDGE Harrison
HER HONOUR JUDGE Harrison
Her Honour Judge Santos
HER HONOUR JUDGE Santos
His Honour Judge Sexton
His Honour Judge Palmer
Palmer QC
HIS HONOUR JUDGE Blevins
Blevins QC
HIS HONOUR JUDGE Lopez
HER HONOUR JUDGE Lopez
HIS HONOUR JUDGE Ferguson
Marshall KC
HER HONOUR JUDGE Liu
Ryan QC
Reynolds QC
Reynolds KC
Barry QC
HER HONOUR JUDGE Barry
Fuentes QC
HIS HONOUR JUDGE Richmond
Her Honour Judge Richmond
Her Honour Judge Ball
HIS HONOUR JUDGE Spencer
Spencer KC
Her Honour Judge Randall
Wilcox KC
HER HONOUR JUDGE Olson
His Honour Judge Simmons
Her Honour Judge Simmons
Duncan KC
HER HONOUR JUDGE Duncan
Griffin KC
His Honour Judge Mann
Her Honour Judge Perry
His Honour Judge Glenn
Castillo KC
HIS HONOUR JUDGE Castillo
Her Honour Judge Morrison
HIS HONOUR JUDGE Berger
Shelton KC
His Honour Judge Shelton
Bernard KC
Wilkinson QC
Her Honour Judge Blackwell
HER HONOUR JUDGE Blackwell
Blackwell KC
His Honour Judge Wilkerson
HIS HONOUR JUDGE Armstrong
Armstrong QC
HIS HONOUR JUDGE Campos
HIS HONOUR JUDGE Clay
Her Honour Judge Delgado
Delgado QC
His Honour Judge Delgado
HIS HONOUR JUDGE Ochoa
Herman QC
Donovan QC
His Honour Judge Donovan
HER HONOUR JUDGE Pollard
Her Honour Judge Pollard
Adams KC
Her Honour Judge Powell
Powell KC
Nelson KC
Lyons KC
Her Honour Judge Curtis
Curtis KC
Her Honour Judge Zuniga
Simon QC
His Honour Judge Simon
Bush KC
HER HONOUR JUDGE Barr
Vega QC
Sheppard KC
Sheppard QC
HIS HONOUR JUDGE Kelly
HIS HONOUR JUDGE Hardy
His Honour Judge Skinner
Skinner QC
Reeves KC
HIS HONOUR JUDGE Horton
His Honour Judge Pena
Her Honour Judge Moon
Moon KC
Her Honour Judge Fuentes
His Honour Judge Fuentes
His Honour Judge Anderson
Anderson QC
Anderson KC
HIS HONOUR JUDGE Hayes
His Honour Judge Sullivan
His Honour Judge Escobar
HIS HONOUR JUDGE Hancock
Hancock QC
HER HONOUR JUDGE Gilmore
His Honour Judge Gilmore
HER HONOUR JUDGE Rice
Dodson KC
Dodson QC
Her Honour Judge Dodson
HER HONOUR JUDGE Dodson
Mercado QC
HER HONOUR JUDGE Mercado
His Honour Judge Russell
HER HONOUR JUDGE Savage
HIS HONOUR JUDGE McCall
HIS HONOUR JUDGE George
Fry KC
His Honour Judge Fry
Her Honour Judge Fry
Dawson QC
HER HONOUR JUDGE Dawson
His Honour Judge Dawson
His Honour Judge Meyers
Her Honour Judge Davidson
His Honour Judge Paul
Paul QC
Her Honour Judge Bautista
His Honour Judge Bautista
HER HONOUR JUDGE Bautista
Her Honour Judge Barr
Barr KC
Drake KC
Her Honour Judge Drake
His Honour Judge Chandler
Choi QC
His Honour Judge Black
Black KC
Manning QC
HER HONOUR JUDGE Manning
Ball QC
His Honour Judge Vance
HER HONOUR JUDGE Ball
His Honour Judge Ball
Harris KC
HIS HONOUR JUDGE Harris
Dickerson QC
His Honour Judge Holloway
Holloway QC
His Honour Judge Browning
Browning QC
HER HONOUR JUDGE Schmitt
HER HONOUR JUDGE Small
Small QC
Diaz KC
Morales QC
HER HONOUR JUDGE Morales
HIS HONOUR JUDGE Nixon
HER HONOUR JUDGE Gardner
Her Honour Judge Gardner
HER HONOUR JUDGE Marin
HER HONOUR JUDGE Glenn
Glenn QC
Her Honour Judge Romero
HIS HONOUR JUDGE Stafford
Stafford QC
HER HONOUR JUDGE Stafford
HIS HONOUR JUDGE Paul
Her Honour Judge Case
Noble QC
HER HONOUR JUDGE Noble
Townsend KC
His Honour Judge Case
HER HONOUR JUDGE Mann
Mann QC
Terry KC
Her Honour Judge Terry
Stevens KC
Higgins KC
Gaines KC
HER HONOUR JUDGE Gaines
Edwards QC
Her Honour Judge Barker
Myers QC
HIS HONOUR JUDGE Myers
Marks KC
Hoffman KC
Huang KC
His Honour Judge Huang
HIS HONOUR JUDGE Sierra
HIS HONOUR JUDGE Howell
His Honour Judge Howell
Rodgers QC
HIS HONOUR JUDGE Rodgers
HIS HONOUR JUDGE Nelson
HIS HONOUR JUDGE Mann
Her Honour Judge Mann
Ball KC
His Honour Judge Henry
HER HONOUR JUDGE Henry
HIS HONOUR JUDGE Cooper
HIS HONOUR JUDGE Stewart
Stewart KC
His Honour Judge Weeks
HIS HONOUR JUDGE Weeks
His Honour Judge Cervantes
Her Honour Judge Cervantes
Her Honour Judge Kennedy
HIS HONOUR JUDGE Kennedy
Her Honour Judge Floyd
HER HONOUR JUDGE Barron
HER HONOUR JUDGE Cooper
Brewer KC
His Honour Judge Brewer
His Honour Judge Griffith
His Honour Judge Villegas
Villegas QC
Her Honour Judge Winters
His Honour Judge Winters
HIS HONOUR JUDGE Navarro
Her Honour Judge Newton
Estrada QC
HER HONOUR JUDGE Benitez
HIS HONOUR JUDGE Sims
Her Honour Judge McMillan
His Honour Judge Landry
Landry KC
HIS HONOUR JUDGE Malone
Her Honour Judge Montgomery
His Honour Judge Phillips
HIS HONOUR JUDGE Avery
HER HONOUR JUDGE McCullough
His Honour Judge McCullough
HER HONOUR JUDGE Fischer
Fischer KC
Fischer QC
His Honour Judge Wolfe
HIS HONOUR JUDGE Hodge
HER HONOUR JUDGE Hodge
Freeman KC
Her Honour Judge Freeman
Her Honour Judge Pitts
His Honour Judge Pitts
Carr QC
Her Honour Judge Carr
HIS HONOUR JUDGE McKee
HER HONOUR JUDGE Keller
Her Honour Judge Keller
HIS HONOUR JUDGE Harper
Harper QC
Her Honour Judge Buckley
HIS HONOUR JUDGE Buckley
HER HONOUR JUDGE Perez
Frye KC
Her Honour Judge Frye
His Honour Judge Moody
Moody QC
HER HONOUR JUDGE Hart
Phillips KC
His Honour Judge Bradford
Fox KC
Fox QC
His Honour Judge Fox
Her Honour Judge Payne
Berger KC
HIS HONOUR JUDGE Brady
His Honour Judge Rivas
Her Honour Judge Proctor
HER HONOUR JUDGE Proctor
Day KC
Her Honour Judge Fields
HER HONOUR JUDGE Fields
His Honour Judge Callahan
Callahan KC
Collins QC
Collins KC
Fleming QC
Fleming KC
Watkins KC
HER HONOUR JUDGE Watkins
HER HONOUR JUDGE Clay
Her Honour Judge Clay
His Honour Judge Clay
Meyer QC
HIS HONOUR JUDGE Delacruz
HIS HONOUR JUDGE Cochran
Gibbs QC
HER HONOUR JUDGE Gibbs
His Honour Judge Gibbs
His Honour Judge Parks
HIS HONOUR JUDGE Parks
Her Honour Judge Parks
HER HONOUR JUDGE Newman
Her Honour Judge Newman
Her Honour Judge Hill
Mitchell KC
His Honour Judge Howard
HER HONOUR JUDGE Meyer
Castaneda KC
HER HONOUR JUDGE Castaneda
His Honour Judge Castaneda
Castaneda QC
His Honour Judge Rodgers
Lopez QC
Shepherd KC
HIS HONOUR JUDGE Shepherd
Shepherd QC
Roach KC
Her Honour Judge Jarvis
His Honour Judge Jarvis
Santos QC
HIS HONOUR JUDGE Nielsen
Brennan KC
Carey QC
Her Honour Judge Carey
His Honour Judge Carey
Her Honour Judge Blair
Salgado KC
Lynn QC
Calderon KC
Her Honour Judge Calderon
His Honour Judge Calderon
HIS HONOUR JUDGE Johnson
Her Honour Judge Massey
Russo KC
Deleon KC
HER HONOUR JUDGE Hardy
Hardy QC
Her Honour Judge Koch
HIS HONOUR JUDGE Robinson
His Honour Judge Holmes
Hess QC
Hess KC
HIS HONOUR JUDGE Johnston
HER HONOUR JUDGE Estes
HER HONOUR JUDGE Reilly
HIS HONOUR JUDGE Singh
Her Honour Judge Singh
His Honour Judge Briggs
Her Honour Judge Jacobs
His Honour Judge Raymond
Raymond QC
His Honour Judge Wheeler
Wheeler QC
HER HONOUR JUDGE Gilbert
His Honour Judge Garner
His Honour Judge Farley
HER HONOUR JUDGE Zimmerman
HER HONOUR JUDGE Enriquez
His Honour Judge Zuniga
Zuniga QC
His Honour Judge Yu
HIS HONOUR JUDGE Willis
Willis KC
Her Honour Judge Willis
Willis QC
Liu KC
Howe QC
HER HONOUR JUDGE Reyna
HIS HONOUR JUDGE Noble
Noble KC
Weber QC
HIS HONOUR JUDGE Weber
His Honour Judge Ortega
Ortega QC
Hall QC
Her Honour Judge Daugherty
HER HONOUR JUDGE Lang
Leblanc QC
Leblanc KC
His Honour Judge Gould
Carey KC
Her Honour Judge James
James KC
Norman KC
HER HONOUR JUDGE Norman
His Honour Judge Underwood
Underwood QC
HIS HONOUR JUDGE Underwood
Her Honour Judge Underwood
Farrell KC
Atkins KC
Atkins QC
Her Honour Judge Glover
HER HONOUR JUDGE Glover
Her Honour Judge Sullivan
HIS HONOUR JUDGE Sullivan
His Honour Judge Armstrong
HIS HONOUR JUDGE Moon
His Honour Judge Moon
HIS HONOUR JUDGE Farrell
His Honour Judge Farrell
Pruitt KC
Her Honour Judge Morse
HER HONOUR JUDGE Morse
Her Honour Judge Hogan
Clarke QC
Her Honour Judge Reeves
Golden QC
Golden KC
Aguilar QC
Her Honour Judge Aguilar
HIS HONOUR JUDGE Roberson
Her Honour Judge Wolfe
Daniel KC
HER HONOUR JUDGE Cantu
His Honour Judge Cantu
HIS HONOUR JUDGE Cantu
Her Honour Judge Velazquez
Allison KC
Tapia KC
HIS HONOUR JUDGE Shannon
His Honour Judge Shannon
HER HONOUR JUDGE Felix
Her Honour Judge Waters
HER HONOUR JUDGE Waters
HER HONOUR JUDGE Lynch
Richards KC
Richards QC
Her Honour Judge Bonilla
HER HONOUR JUDGE Crawford
HIS HONOUR JUDGE Norman
HIS HONOUR JUDGE David
Newton KC
HIS HONOUR JUDGE Newton
His Honour Judge Warren
Her Honour Judge Kirk
Patterson QC
His Honour Judge Patterson
Her Honour Judge Rowland
His Honour Judge Rowland
Rowland QC
Robbins QC
HIS HONOUR JUDGE Hogan
Her Honour Judge Skinner
Powell QC
McCullough QC
McCullough KC
HIS HONOUR JUDGE McCullough
Her Honour Judge Johnston
Macdonald KC
HIS HONOUR JUDGE Vega
Her Honour Judge Nelson
Middleton KC
HIS HONOUR JUDGE Middleton
Her Honour Judge Middleton
Her Honour Judge Greer
HIS HONOUR JUDGE Greer
His Honour Judge Greer
Her Honour Judge Molina
HER HONOUR JUDGE Gonzales
Her Honour Judge Gonzales
HER HONOUR JUDGE Jenkins
Vaughan QC
HER HONOUR JUDGE Durham
Durham KC
Glass KC
Chase QC
Chase KC
Deleon QC
HIS HONOUR JUDGE Glover
HIS HONOUR JUDGE Eaton
Mathews KC
HIS HONOUR JUDGE Greene
Camacho QC
Her Honour Judge Shelton
HER HONOUR JUDGE Shelton
Barker QC
HIS HONOUR JUDGE Reyna
HER HONOUR JUDGE Reid
His Honour Judge McKee
Holmes KC
HIS HONOUR JUDGE Rich
Her Honour Judge George
Her Honour Judge Schultz
HIS HONOUR JUDGE Brewer
Hicks KC
Her Honour Judge Bender
HER HONOUR JUDGE Frazier
His Honour Judge Hicks
McConnell QC
HIS HONOUR JUDGE Espinoza
HER HONOUR JUDGE Macdonald
HIS HONOUR JUDGE Hudson
His Honour Judge Hudson
Hudson QC
Bruce QC
His Honour Judge Bruce
HIS HONOUR JUDGE Bruce
Her Honour Judge Johnson
Johnson QC
Her Honour Judge Bauer
HER HONOUR JUDGE Bauer
Phan QC
Mays KC
HER HONOUR JUDGE Mays
His Honour Judge Mays
His Honour Judge Harrison
HIS HONOUR JUDGE Roy
Roy QC
HIS HONOUR JUDGE Nolan
HER HONOUR JUDGE Oliver
HIS HONOUR JUDGE Oliver
His Honour Judge Pugh
HIS HONOUR JUDGE Atkins
Her Honour Judge Durham
Durham QC
Her Honour Judge Pena
Howe KC
Her Honour Judge Ryan
Curtis QC
Park QC
HER HONOUR JUDGE Park
Her Honour Judge Gallegos
Gallegos QC
Her Honour Judge Gates
His Honour Judge Gates
Padilla QC
His Honour Judge Huffman
Her Honour Judge Berger
Mercado KC
Huynh KC
Huynh QC
HIS HONOUR JUDGE Wilcox
Her Honour Judge Richardson
HIS HONOUR JUDGE Richardson
HIS HONOUR JUDGE Rogers
HER HONOUR JUDGE Bernal
His Honour Judge Cole
His Honour Judge Cameron
Nolan QC
HER HONOUR JUDGE Nolan
Cuevas KC
HIS HONOUR JUDGE Wilkerson
Her Honour Judge Wilkerson
Randolph KC
HER HONOUR JUDGE Randolph
Wolfe QC
Browning KC
Roman QC
Hoffman QC
Her Honour Judge Howard
HER HONOUR JUDGE Paul
His Honour Judge Ferguson
Her Honour Judge Ferguson
Her Honour Judge Miller
Her Honour Judge Pruitt
HIS HONOUR JUDGE Pruitt
Her Honour Judge Heath
Her Honour Judge Davila
Lu KC
Lu QC
His Honour Judge Lu
Sullivan QC
Her Honour Judge Lynn
Klein QC
Her Honour Judge Boyer
HIS HONOUR JUDGE Sosa
Her Honour Judge Novak
Klein KC
Cochran QC
HER HONOUR JUDGE Watts
Watts QC
His Honour Judge Oliver
HER HONOUR JUDGE McCormick
Her Honour Judge Bryant
Davenport QC
Guzman QC
His Honour Judge Guzman
HER HONOUR JUDGE Guzman
Fields KC
HIS HONOUR JUDGE Wong
Wong QC
Her Honour Judge Wong
Her Honour Judge Roberson
His Honour Judge Cain
Her Honour Judge Cantu
Choi KC
Her Honour Judge Ellis
HIS HONOUR JUDGE Ellis
Her Honour Judge Hamilton
HIS HONOUR JUDGE Rowland
Her Honour Judge Ramos
HIS HONOUR JUDGE Case
Harris QC
Burgess KC
HER HONOUR JUDGE Huerta
Her Honour Judge Simon
Her Honour Judge Lopez
Kerr KC
His Honour Judge Wong
HIS HONOUR JUDGE Watson
His Honour Judge Davila
HER HONOUR JUDGE Avery
HER HONOUR JUDGE Greer
Stevens QC
HIS HONOUR JUDGE Washington
HIS HONOUR JUDGE Guzman
HER HONOUR JUDGE Brooks
Perry KC
HER HONOUR JUDGE Perry
HIS HONOUR JUDGE Rice
His Honour Judge Rice
Romero KC
Tanner QC
Freeman QC
HER HONOUR JUDGE McIntyre
HER HONOUR JUDGE Brewer
Brewer QC
His Honour Judge Flowers
HER HONOUR JUDGE David
Her Honour Judge David
His Honour Judge Marsh
HIS HONOUR JUDGE Marsh
Dawson KC
McCarty QC
HER HONOUR JUDGE Eaton
HIS HONOUR JUDGE Leonard
His Honour Judge Velasquez
Dean QC
His Honour Judge Garcia
Her Honour Judge Perkins
Her Honour Judge Espinoza
Trejo QC
His Honour Judge Santos
Shelton QC
His Honour Judge Chase
HER HONOUR JUDGE Alvarado
Her Honour Judge Alvarado
Her Honour Judge Avila
Her Honour Judge Escobar
His Honour Judge Villalobos
HIS HONOUR JUDGE Ibarra
Zhang KC
Taylor KC
His Honour Judge Taylor
HIS HONOUR JUDGE Williamson
HER HONOUR JUDGE Matthews
His Honour Judge Owen
Owen QC
Her Honour Judge Salas
HIS HONOUR JUDGE Jimenez
Jimenez KC
HER HONOUR JUDGE Hoffman
HER HONOUR JUDGE Tate
His Honour Judge Dodson
Massey QC
Calderon QC
His Honour Judge Flynn
HER HONOUR JUDGE Strickland
Williams QC
Her Honour Judge Lu
Greer QC
HER HONOUR JUDGE Dejesus
Her Honour Judge Williams
HER HONOUR JUDGE Williams
His Honour Judge Stone
Her Honour Judge O’Neill
O’Neill KC
Horne QC
Magana KC
HIS HONOUR JUDGE Gates
Francis QC
Glover QC
HIS HONOUR JUDGE Pitts
Vincent KC
Her Honour Judge Vincent
HER HONOUR JUDGE Lynn
Her Honour Judge Barron
Mills KC
HIS HONOUR JUDGE Brown
HIS HONOUR JUDGE Bautista
Bautista QC
HER HONOUR JUDGE Walls
Olsen QC
HIS HONOUR JUDGE Simon
Gilmore KC
Wilkinson KC
HER HONOUR JUDGE Holt
His Honour Judge Holt
HER HONOUR JUDGE Wang
Coleman KC
HER HONOUR JUDGE Coleman
Her Honour Judge Coleman
HIS HONOUR JUDGE Estrada
Hale QC
His Honour Judge Portillo
Her Honour Judge Saunders
Pittman QC
HER HONOUR JUDGE Rivas
HIS HONOUR JUDGE Rivas
HER HONOUR JUDGE Mendoza
Barker KC
HIS HONOUR JUDGE Aguilar
Newman KC
HIS HONOUR JUDGE Palmer
HER HONOUR JUDGE Sanchez
Bartlett QC
HIS HONOUR JUDGE Hill
HER HONOUR JUDGE Briggs
Haynes KC
Donovan KC
Kaur KC
His Honour Judge Noble
Beasley QC
HER HONOUR JUDGE Beasley
His Honour Judge Mason
Shah QC
Stone KC
His Honour Judge Russo
Russo QC
Blackwell QC
HIS HONOUR JUDGE Blackwell
HIS HONOUR JUDGE Sanchez
Sanchez QC
Her Honour Judge Haley
HER HONOUR JUDGE Haley
Matthews KC
Her Honour Judge Matthews
Malone KC
Her Honour Judge Byrd
Byrd KC
HIS HONOUR JUDGE Byrd
HER HONOUR JUDGE Steele
Her Honour Judge Brown
HER HONOUR JUDGE Brown
HIS HONOUR JUDGE Whitney
His Honour Judge Whitney
HER HONOUR JUDGE Whitney
HER HONOUR JUDGE Hamilton
Ayers KC
HER HONOUR JUDGE Ayers
His Honour Judge Sherman
O’Donnell KC
Her Honour Judge Maddox
Maddox KC
Her Honour Judge Hunt
HIS HONOUR JUDGE Hunt
HIS HONOUR JUDGE Atkinson
Atkinson QC
Chambers KC
His Honour Judge Chambers
HER HONOUR JUDGE Chambers
HIS HONOUR JUDGE Huerta
HIS HONOUR JUDGE O’Neal
HIS HONOUR JUDGE Morales
Evans KC
HER HONOUR JUDGE Palmer
Palmer KC
His Honour Judge Shepherd
His Honour Judge Fitzgerald
HER HONOUR JUDGE Fitzgerald
HIS HONOUR JUDGE Fitzgerald
Fitzgerald QC
Pollard KC
HIS HONOUR JUDGE Pollard
Her Honour Judge Ho
HER HONOUR JUDGE Martin
Green KC
HIS HONOUR JUDGE Green
His Honour Judge Green
HER HONOUR JUDGE Green
HIS HONOUR JUDGE Davenport
His Honour Judge Cuevas
Cummings KC
HER HONOUR JUDGE Hebert
Hebert KC
HER HONOUR JUDGE Patton
Her Honour Judge Blevins
HER HONOUR JUDGE Delarosa
Her Honour Judge Robinson
HER HONOUR JUDGE Chen
Hogan KC
Howard QC
Mahoney QC
Castillo QC
His Honour Judge Castillo
HIS HONOUR JUDGE Pena
His Honour Judge Wright
Wright QC
Macias KC
Her Honour Judge Macias
His Honour Judge Macias
His Honour Judge Spears
Molina QC
McKee KC
Rangel KC
Singleton KC
HIS HONOUR JUDGE Meyer
Day QC
Her Honour Judge Washington
Dixon QC
Barry KC
His Honour Judge Middleton
May KC
His Honour Judge Vargas
HER HONOUR JUDGE Vargas
Her Honour Judge Chandler
Valencia QC
Her Honour Judge Valencia
His Honour Judge Barr
Her Honour Judge Robertson
HIS HONOUR JUDGE Robertson
HER HONOUR JUDGE Robertson
His Honour Judge Kennedy
Rodgers KC
HER HONOUR JUDGE Chase
Her Honour Judge Crosby
David KC
His Honour Judge Bernal
HIS HONOUR JUDGE Sellers
HER HONOUR JUDGE Stewart
HIS HONOUR JUDGE Meadows
His Honour Judge McIntosh
McIntosh QC
HER HONOUR JUDGE McIntosh
HER HONOUR JUDGE Miranda
Arellano KC
Arellano QC
Bradley QC
Bradley KC
HIS HONOUR JUDGE Maxwell
His Honour Judge Ross
HIS HONOUR JUDGE Holloway
Avalos QC
HIS HONOUR JUDGE Avalos
Maldonado KC
His Honour Judge Dennis
Wong KC
Drake QC
Henderson QC
HER HONOUR JUDGE Stephens
Her Honour Judge Stephens
Holloway KC
HIS HONOUR JUDGE Vincent
His Honour Judge Vincent
Morgan QC
HIS HONOUR JUDGE McIntyre
Her Honour Judge Meadows
HER HONOUR JUDGE Massey
HIS HONOUR JUDGE Owen
Her Honour Judge Owen
HER HONOUR JUDGE Velasquez
HIS HONOUR JUDGE Chambers
HER HONOUR JUDGE Klein
HIS HONOUR JUDGE Escobar
Escobar KC
Her Honour Judge Harrell
HER HONOUR JUDGE Porter
HIS HONOUR JUDGE Logan
Her Honour Judge Brandt
Thompson KC
Fitzpatrick QC
HIS HONOUR JUDGE Pittman
HIS HONOUR JUDGE Andrews
Her Honour Judge Andrews
His Honour Judge Andrews
Beck KC
HIS HONOUR JUDGE Sanford
His Honour Judge Vazquez
James QC
HIS HONOUR JUDGE Bridges
Dyer KC
Mitchell QC
HIS HONOUR JUDGE Perry
HIS HONOUR JUDGE Flowers
HER HONOUR JUDGE Flowers
His Honour Judge Ayala
Lee KC
His Honour Judge Lee
HIS HONOUR JUDGE Benitez
HER HONOUR JUDGE Castillo
Her Honour Judge Thompson
His Honour Judge Fischer
Scott KC
Her Honour Judge Scott
HER HONOUR JUDGE Scott
HER HONOUR JUDGE Mathis
HIS HONOUR JUDGE Mathis
HIS HONOUR JUDGE Camacho
Russell QC
HER HONOUR JUDGE Munoz
HER HONOUR JUDGE Foley
Harper KC
HER HONOUR JUDGE Middleton
His Honour Judge Padilla
His Honour Judge Byrd
HER HONOUR JUDGE Byrd
Houston KC
HIS HONOUR JUDGE Houston
HER HONOUR JUDGE House
His Honour Judge House
Her Honour Judge Dunn
Dunn KC
His Honour Judge Dunn
HER HONOUR JUDGE Gregory
Leal KC
Her Honour Judge Ashley
His Honour Judge Ashley
Ashley QC
His Honour Judge Sierra
HER HONOUR JUDGE Chandler
Morse KC
Robertson QC
Brandt QC
HIS HONOUR JUDGE Moore
Her Honour Judge Morton
HER HONOUR JUDGE Bullock
Estes QC
Her Honour Judge Callahan
HIS HONOUR JUDGE Callahan
Her Honour Judge Robles
HER HONOUR JUDGE Robbins
HIS HONOUR JUDGE Cabrera
Simon KC
His Honour Judge Doyle
Her Honour Judge Ramirez
His Honour Judge Weiss
Weiss QC
Her Honour Judge Keith
Keith KC
Her Honour Judge Howell
Her Honour Judge Vazquez
HIS HONOUR JUDGE Vazquez
His Honour Judge Sellers
HIS HONOUR JUDGE Holmes
HIS HONOUR JUDGE Hubbard
HER HONOUR JUDGE Harmon
HIS HONOUR JUDGE Farmer
HIS HONOUR JUDGE Reese
Bradford QC
Erickson QC
Erickson KC
Her Honour Judge Ward
Bradshaw QC
His Honour Judge Rangel
Her Honour Judge Bates
Bates KC
Moreno KC
Her Honour Judge Moreno
HIS HONOUR JUDGE Moreno
Walsh KC
Villegas KC
Her Honour Judge Fleming
HER HONOUR JUDGE Meyers
HIS HONOUR JUDGE Lloyd
Shaffer QC
HIS HONOUR JUDGE Grant
HER HONOUR JUDGE Davila
Hancock KC
His Honour Judge Hancock
Ruiz KC
His Honour Judge Ruiz
His Honour Judge Bravo
His Honour Judge Erickson
HER HONOUR JUDGE Erickson
Her Honour Judge Moody
His Honour Judge Robertson
His Honour Judge Collins
HER HONOUR JUDGE Smith
Smith KC
HER HONOUR JUDGE Lam
HIS HONOUR JUDGE Horn
HIS HONOUR JUDGE Jenkins
His Honour Judge Sweeney
Bradshaw KC
HER HONOUR JUDGE Glass
Her Honour Judge Berg
His Honour Judge Glover
Aguilar KC
Her Honour Judge Page
Her Honour Judge Wright
HER HONOUR JUDGE Escobar
Her Honour Judge Stewart
Wright KC
HIS HONOUR JUDGE Patrick
Her Honour Judge Wilkinson
Her Honour Judge Humphrey
Sexton KC
Stewart QC
Davidson QC
Her Honour Judge Edwards
Manning KC
Valencia KC
Brooks QC
