"hea_id","cas_id","ctr_id","courthouse_name","courtroom_name"
827292,825164,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
827475,825874,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1172688,1136699,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
825799,824754,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
825207,824331,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
828922,827540,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
826477,824347,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
827676,825824,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
825548,824378,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
826035,824376,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
827337,825975,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
825714,824249,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
827237,825148,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1174896,1138111,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
827758,825668,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
829133,827420,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
830509,828107,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
828569,826855,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
827782,826612,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
828557,827210,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
829359,827782,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
830763,829267,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
829183,827660,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
830772,829213,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
830776,828924,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
830782,829423,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
828278,826565,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
830829,828702,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
828482,826841,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
829310,827424,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
828116,826596,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
829624,827804,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
829723,828751,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
830590,828678,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
829975,828571,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
829672,827745,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
829684,827867,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
830401,829020,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
829949,828215,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
828794,826746,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
828698,827039,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1059932,1058391,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
831096,828928,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1058640,1057120,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1058645,1057166,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1059572,1057500,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1058740,1057198,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1059394,1057260,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1010716,1008645,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1061335,1059883,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1059440,1057385,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1060404,1058765,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1173065,1136699,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1060513,1058198,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1063110,1061259,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1060115,1058693,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1061879,1060520,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1061444,1059979,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
833081,832169,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
833912,832235,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1061594,1060010,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1061602,1060369,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
831513,829586,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
831620,830078,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
833692,831548,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
832735,831430,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
834101,832836,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
833447,832552,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1060816,1059431,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
832558,830801,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
834021,832202,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
834025,832227,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
832896,831100,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1014244,1013009,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
831982,830917,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
832010,830549,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
832021,830715,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
834863,833497,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
832087,830401,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
835291,833830,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
835450,833462,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
832193,830379,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
833151,831551,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
833392,831341,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
832999,831593,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
833102,831521,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
833969,831767,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
833975,832086,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
835719,834391,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
835428,834102,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
836958,835207,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
834593,832800,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
834598,833060,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
835567,834558,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
836610,834874,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
834753,832902,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
834915,832907,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
836458,834763,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
836468,834867,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
836127,834646,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
835357,833640,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
836230,833726,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
837459,835744,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
835476,833937,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
835479,833685,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
836898,835591,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
837629,835407,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
836265,835158,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1173958,1137833,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
836481,834576,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
836019,834732,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
837947,836645,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
837399,836034,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
838009,835906,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
837618,836349,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1011904,1010627,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1013896,1012200,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
839256,837971,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
838612,837090,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
838594,837000,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
838915,836824,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
838154,836462,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1013520,1011768,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1013099,1010843,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
838169,836224,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
839065,837876,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
838290,836557,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
838880,837125,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
838236,836850,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1012090,1010410,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1012715,1010028,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1012719,1010656,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1012153,1010153,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1012953,1010896,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
839697,837606,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1012988,1011280,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
839358,838054,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
839001,837753,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1014426,1013171,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1013535,1012035,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
838951,837392,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1013433,1011082,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1012466,1010620,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1014581,1012995,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1012475,1010314,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1012480,1010316,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1014375,1011844,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1059487,1058103,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1061291,1059650,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1062151,1060576,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1174974,1138111,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
839965,838644,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
839978,839019,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
841541,839804,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
842973,840842,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
841231,839259,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
841240,839913,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
842397,840913,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
840075,838557,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1012654,1010345,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
840127,838445,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
841134,838747,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
841142,839717,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
841594,839602,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
841894,840136,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
842582,841790,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
841685,840478,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
842496,840797,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
842930,840623,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
840314,838833,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
842270,840259,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
841473,839638,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
842075,840391,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
840490,838990,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1012997,1011555,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
840970,839153,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
842158,840733,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
843062,841731,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
845132,842746,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
845136,843347,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
843130,841296,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1013628,1011741,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1014098,1011623,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
843309,841241,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1013808,1012682,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1015357,1013595,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1014888,1013387,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1015296,1013183,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1016518,1014227,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1013187,1012191,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
845901,844482,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1016451,1014197,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
843558,841206,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
846304,844524,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1014567,1012939,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1015372,1013393,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
843479,842056,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
845441,843694,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
844444,842886,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
845233,843125,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
845237,843971,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
843829,841167,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
843804,842553,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
844889,842779,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
843167,842373,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
843948,842617,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1015530,1013493,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
846579,845176,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
844970,842964,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
844103,842990,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
845824,844165,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
845852,844370,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
846915,845079,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
845224,844190,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1016344,1014691,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
845697,844529,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
847689,845427,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
846117,844200,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
846323,844666,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
846249,844064,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
847154,845276,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
846388,844865,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
847372,845832,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
848290,846533,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
848893,846743,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1175730,1138449,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
849216,847407,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
848239,846637,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
849542,847888,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
847003,845377,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
847677,845506,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
847790,846053,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
850170,848202,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
847973,845687,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
849612,847758,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
849481,847627,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
849487,848054,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1175869,1138449,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
850262,848605,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
849039,847276,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
847756,846120,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
848521,846783,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
849707,848729,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
848710,847093,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
847906,846557,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
849271,847300,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
848819,847311,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
850741,849651,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
848034,846396,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
848996,846902,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
850806,849382,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
850382,848820,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
263010,258990,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
850676,848921,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
851431,849047,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
850158,848403,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
850966,849428,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
852132,850339,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
851880,850495,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
850414,848225,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
851675,850291,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
850406,849431,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
852642,851115,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
852645,851026,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
850601,849059,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
851461,850234,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
852282,850562,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
852431,850515,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
852435,850487,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1015596,1013721,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
1015597,1013564,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
851147,849761,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
852110,850336,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
852997,851168,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
853001,851732,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
853005,851676,30029,"PerfCourtHouse_EX0O95jeAU","PerfCourtroom_qsfitpdskjg"
